restaurant_name,rating,price_for_one,cuisine,item_name,description,price
Hitchki,4.0,₹400 for one,North Indian,Chaap Tawa Roast [8 Pieces],,₹310
Hitchki,4.0,₹400 for one,North Indian,Hara Bhara Kabab [8 Pieces],"Chopped carrot beans, cauliflower, spinach and boiled potato.",₹299
Hitchki,4.0,₹400 for one,North Indian,Hara Bhara Kabab [8 Pieces],,₹299
Hitchki,4.0,₹400 for one,North Indian,Hitchki Special Patiala Fried Corn [4 Pieces],"Relish this lip smacking veg, version of drumstick succulent inside, crunchy outside.",₹359
Hitchki,4.0,₹400 for one,North Indian,Hitchki Special Patiala Fried Corn [4 Pieces],,₹359
Hitchki,4.0,₹400 for one,North Indian,Sust Soya Chaap Malai [8 Pieces],"Tempting soya strips marinated with butter and finishing of caramelized onion, ginger & ... read more",₹330
Hitchki,4.0,₹400 for one,North Indian,Sust Soya Chaap Malai [8 Pieces],,₹330
Hitchki,4.0,₹400 for one,North Indian,Stuffed Mushroom Tikka [8 Pieces],"Cloves flavored lip smacking mushroom marinated with curd, cardamom and red chilli.",₹320
Hitchki,4.0,₹400 for one,North Indian,Stuffed Mushroom Tikka [8 Pieces],,₹320
Hitchki,4.0,₹400 for one,North Indian,Dahi ke Sholey [8 Pieces],"Bread stuffed hang curd red yellow bell pepper, salt, black pepper, dip fried.",₹299
Hitchki,4.0,₹400 for one,North Indian,Dahi ke Sholey [8 Pieces],,₹299
Hitchki,4.0,₹400 for one,North Indian,Paneer Tikka Kali Mirch [6 Pieces],Mouth melting cubes of fresh cottage cheese flavored with black pepper.,₹335
Hitchki,4.0,₹400 for one,North Indian,Paneer Tikka Kali Mirch [6 Pieces],,₹335
Hitchki,4.0,₹400 for one,North Indian,Zafrani Paneer Tikka [6 Pieces],Saffron flavored cubes of fresh cottage cheese marinated with chef’s special spices.,₹330
Hitchki,4.0,₹400 for one,North Indian,Zafrani Paneer Tikka [6 Pieces],,₹330
Hitchki,4.0,₹400 for one,North Indian,Achari Paneer Tikka [6 Pieces],Achari flavored fresh cottege cheese cubes roasted in clay oven.,₹299
Hitchki,4.0,₹400 for one,North Indian,Achari Paneer Tikka [6 Pieces],,₹299
Hitchki,4.0,₹400 for one,North Indian,Murgh Makhmali Seekh [8 Pieces],Tandoori Non Veg Appetizers,₹379
Hitchki,4.0,₹400 for one,North Indian,Murgh Makhmali Seekh [8 Pieces],"Tender melting minced chicken mixed with spices, coated with onion, chilli and
egg white.",₹379
Hitchki,4.0,₹400 for one,North Indian,Murgh Makhmali Seekh [8 Pieces],,₹379
Hitchki,4.0,₹400 for one,North Indian,Olive Oil Chicken Tikka [6 Pieces],"Tender pieces of boneless chicken are marinated in a unique blend of yogurt, ... read more",₹399
Hitchki,4.0,₹400 for one,North Indian,Olive Oil Chicken Tikka [6 Pieces],,₹399
Hitchki,4.0,₹400 for one,North Indian,Mathania Chicken Tikka [6 Pieces],Mouth melting boneless chicken marinated with curd and mathania chilli paste and cooked ... read more,₹379
Hitchki,4.0,₹400 for one,North Indian,Mathania Chicken Tikka [6 Pieces],,₹379
Hitchki,4.0,₹400 for one,North Indian,Talli Chicken [4 Pieces],Chicken leg infused with beer butter topped with a rum based sauce.,₹399
Hitchki,4.0,₹400 for one,North Indian,Talli Chicken [4 Pieces],,₹399
Hitchki,4.0,₹400 for one,North Indian,Tandoori Murgh Purani Delhi Special [Half],Delicious chicken marinated with Purani Delhi special spice and cook in tandoor.,₹299
Hitchki,4.0,₹400 for one,North Indian,Tandoori Murgh Purani Delhi Special [Half],,₹299
Hitchki,4.0,₹400 for one,North Indian,Creamy Cheesy Murgh [Half],Delicious chicken marinated with cashew nut and cheese paste.,₹310
Hitchki,4.0,₹400 for one,North Indian,Creamy Cheesy Murgh [Half],,₹310
Hitchki,4.0,₹400 for one,North Indian,Kasundi Fish Tikka [6 Pieces],Sole fish marinated with mustard cook in clay oven.,₹460
Hitchki,4.0,₹400 for one,North Indian,Kasundi Fish Tikka [6 Pieces],,₹460
Hitchki,4.0,₹400 for one,North Indian,Hitchki Special Fish Fry [6 Pieces],"Crispy batter fried fresh water fish cubes marinated with traditional spice, golden and ... read more",₹450
Hitchki,4.0,₹400 for one,North Indian,Hitchki Special Fish Fry [6 Pieces],,₹450
Hitchki,4.0,₹400 for one,North Indian,Dal Makhani,Veg Main Course,₹190
Hitchki,4.0,₹400 for one,North Indian,Dal Makhani,Tempting unique combination of whole black lentils with Kashmiri red kidney beans cooked ... read more,₹190
Hitchki,4.0,₹400 for one,North Indian,Dal Makhani,,₹190
Hitchki,4.0,₹400 for one,North Indian,Desi Ghee ki Dal,Yellow lentils tempered with whole red chilli and cumin seeds.,₹170
Hitchki,4.0,₹400 for one,North Indian,Desi Ghee ki Dal,,₹170
Hitchki,4.0,₹400 for one,North Indian,Nawabi Kofta,Relish this unique fig and date stuffed cottage cheese ball cooked in cashew ... read more,₹210
Hitchki,4.0,₹400 for one,North Indian,Nawabi Kofta,,₹210
Hitchki,4.0,₹400 for one,North Indian,Rara Tawa Paneer,Cottage cheese cooked with soya granuals with Punjabi tadka. .,₹210
Hitchki,4.0,₹400 for one,North Indian,Rara Tawa Paneer,,₹210
Hitchki,4.0,₹400 for one,North Indian,Aloo Matar,,₹150
Hitchki,4.0,₹400 for one,North Indian,Aloo Jeera,,₹150
Hitchki,4.0,₹400 for one,North Indian,Aloo Tamatar Masala,,₹150
Hitchki,4.0,₹400 for one,North Indian,Aloo Chatpate,,₹150
Hitchki,4.0,₹400 for one,North Indian,Subzdeg,"Medley of seasonal vegetable cooked with fresh tomatoes whole spice, brown onion and ... read more",₹165
Hitchki,4.0,₹400 for one,North Indian,Subzdeg,,₹165
Hitchki,4.0,₹400 for one,North Indian,Pindi Chole,,₹170
Hitchki,4.0,₹400 for one,North Indian,Mushroom Hara Do Pyaza,,₹240
Hitchki,4.0,₹400 for one,North Indian,Mushroom Matar,,₹190
Hitchki,4.0,₹400 for one,North Indian,Mushroom Masala,,₹190
Hitchki,4.0,₹400 for one,North Indian,Kadhai Paneer,,₹230
Hitchki,4.0,₹400 for one,North Indian,Shahi Paneer,,₹210
Hitchki,4.0,₹400 for one,North Indian,Palak Paneer,,₹220
Hitchki,4.0,₹400 for one,North Indian,Paneer Butter Masala,,₹250
Hitchki,4.0,₹400 for one,North Indian,Paneer Makhani,,₹225
Hitchki,4.0,₹400 for one,North Indian,Matar Paneer,,₹215
Hitchki,4.0,₹400 for one,North Indian,Paneer Do Pyaza,,₹210
Hitchki,4.0,₹400 for one,North Indian,Paneer Lababdar,,₹210
Hitchki,4.0,₹400 for one,North Indian,Changezi Paneer,Chargrilled paneer tikka cooked gently in spice tomato gravy.,₹235
Hitchki,4.0,₹400 for one,North Indian,Changezi Paneer,,₹235
Hitchki,4.0,₹400 for one,North Indian,Changezi Chaap,Chargrilled paneer tikka cooked gently in spice tomato gravy.,₹235
Hitchki,4.0,₹400 for one,North Indian,Changezi Chaap,,₹235
Hitchki,4.0,₹400 for one,North Indian,Pineapple Paneer,Cashew gravy with pineapple.,₹220
Hitchki,4.0,₹400 for one,North Indian,Pineapple Paneer,,₹220
Hitchki,4.0,₹400 for one,North Indian,Chilli Paneer Gravy [1 litre],Oriental Veg Main Course,₹380
Hitchki,4.0,₹400 for one,North Indian,Chilli Paneer Gravy [1 litre],Crispy fried paneer served with hot garlic sauce.,₹380
Hitchki,4.0,₹400 for one,North Indian,Chilli Paneer Gravy [1 litre],,₹380
Hitchki,4.0,₹400 for one,North Indian,Chilli Mushroom [1 litre],Batter fried mushroom served with bell peeper and onion disc.,₹380
Hitchki,4.0,₹400 for one,North Indian,Chilli Mushroom [1 litre],,₹380
Hitchki,4.0,₹400 for one,North Indian,Manchurian Gravy [1 litre],"Crispy fried vegetable ball served with onion, Chinese style sauce.",₹380
Hitchki,4.0,₹400 for one,North Indian,Manchurian Gravy [1 litre],,₹380
Hitchki,4.0,₹400 for one,North Indian,Mix Vegetable Delights [1 litre],Crispy vegetable served with hot garlic sauce.,₹380
Hitchki,4.0,₹400 for one,North Indian,Mix Vegetable Delights [1 litre],,₹380
Hitchki,4.0,₹400 for one,North Indian,Lemon Butter Garlic Fish [700 ml],Oriental Non Veg Main Course,₹480
Hitchki,4.0,₹400 for one,North Indian,Lemon Butter Garlic Fish [700 ml],Batter fried fish with butter garlic sauce.,₹480
Hitchki,4.0,₹400 for one,North Indian,Lemon Butter Garlic Fish [700 ml],,₹480
Hitchki,4.0,₹400 for one,North Indian,Chilli Chicken Gravy [700 ml],Fried chicken with hot garlic sauce.,₹410
Hitchki,4.0,₹400 for one,North Indian,Chilli Chicken Gravy [700 ml],,₹410
Hitchki,4.0,₹400 for one,North Indian,Chilli Chicken Gravy [750 ml],Authentic chicken preparation in hot chilli sauce.,₹365
Hitchki,4.0,₹400 for one,North Indian,Chilli Chicken Gravy [750 ml],,₹365
Hitchki,4.0,₹400 for one,North Indian,Shahi Murgh Musallam,Chicken Main Course,₹435
Hitchki,4.0,₹400 for one,North Indian,Shahi Murgh Musallam,Nawabi dish chef special.,₹435
Hitchki,4.0,₹400 for one,North Indian,Shahi Murgh Musallam,,₹435
Hitchki,4.0,₹400 for one,North Indian,Butter Chicken,,₹280
Hitchki,4.0,₹400 for one,North Indian,Home Style Chicken Curry,,₹250
Hitchki,4.0,₹400 for one,North Indian,Chicken Masala,,₹260
Hitchki,4.0,₹400 for one,North Indian,Chicken Lababdar,,₹260
Hitchki,4.0,₹400 for one,North Indian,Kadhai Chicken,,₹260
Hitchki,4.0,₹400 for one,North Indian,Chicken Rara,,₹270
Hitchki,4.0,₹400 for one,North Indian,Sarabi Chicken Tikka Masala,Rum flambe.,₹410
Hitchki,4.0,₹400 for one,North Indian,Sarabi Chicken Tikka Masala,,₹410
Hitchki,4.0,₹400 for one,North Indian,Murgh Korma,Rice preparation of lips smacking chicken cooked with caramelized brown onion cashews and ... read more,₹425
Hitchki,4.0,₹400 for one,North Indian,Murgh Korma,,₹425
Hitchki,4.0,₹400 for one,North Indian,Chicken Changezi Purani Delhi Special,Char grilled chicken cooked gently in spice tomato gravy.,₹415
Hitchki,4.0,₹400 for one,North Indian,Chicken Changezi Purani Delhi Special,,₹415
Hitchki,4.0,₹400 for one,North Indian,Mutton Rogan Josh,Mutton Main Course,₹320
Hitchki,4.0,₹400 for one,North Indian,Mutton Rogan Josh,,₹320
Hitchki,4.0,₹400 for one,North Indian,Mutton Masala,,₹310
Hitchki,4.0,₹400 for one,North Indian,Mutton Curry,,₹300
Hitchki,4.0,₹400 for one,North Indian,Saag Gosht,,₹330
Hitchki,4.0,₹400 for one,North Indian,Handi Mutton,,₹335
Hitchki,4.0,₹400 for one,North Indian,Mutton Kadhai,,₹325
Hitchki,4.0,₹400 for one,North Indian,Nalli Nihari,Royal preparation of lamb shank simmered with rich onion and yoghurt sauce.,₹610
Hitchki,4.0,₹400 for one,North Indian,Nalli Nihari,,₹610
Hitchki,4.0,₹400 for one,North Indian,Rajasthani Laal Maas,Mutton curry prepared in sauce of yoghurt and hot spice such as red ... read more,₹530
Hitchki,4.0,₹400 for one,North Indian,Rajasthani Laal Maas,,₹530
Hitchki,4.0,₹400 for one,North Indian,Goan Fish Curry,Seafood Main Course,₹510
Hitchki,4.0,₹400 for one,North Indian,Goan Fish Curry,Running water fish cubes cooked in traditional onion tomato gravy.,₹510
Hitchki,4.0,₹400 for one,North Indian,Goan Fish Curry,,₹510
Hitchki,4.0,₹400 for one,North Indian,Butter Roti,,₹35
Hitchki,4.0,₹400 for one,North Indian,Plain Roti,,₹25
Hitchki,4.0,₹400 for one,North Indian,Plain Maida Naan,,₹50
Hitchki,4.0,₹400 for one,North Indian,Plain Atta Naan,,₹50
Hitchki,4.0,₹400 for one,North Indian,Butter Maida Naan,,₹60
Hitchki,4.0,₹400 for one,North Indian,Butter Atta Naan,,₹60
Hitchki,4.0,₹400 for one,North Indian,Garlic Maida Naan,,₹70
Hitchki,4.0,₹400 for one,North Indian,Garlic Atta Naan,,₹70
Hitchki,4.0,₹400 for one,North Indian,Mirchi Lachha Paratha,,₹50
Hitchki,4.0,₹400 for one,North Indian,Pudina Lachha Paratha,,₹50
Hitchki,4.0,₹400 for one,North Indian,Til Lachha Paratha,,₹50
Hitchki,4.0,₹400 for one,North Indian,Missi Roti,,₹45
Hitchki,4.0,₹400 for one,North Indian,Potato Stuffed Paratha,,₹119
Hitchki,4.0,₹400 for one,North Indian,Paneer Stuffed Paratha,,₹145
Hitchki,4.0,₹400 for one,North Indian,Baby Bread Basket,Butter Roti+2 Laccha Parantha+2 Miss Roti+2 Butter Naan,₹270
Hitchki,4.0,₹400 for one,North Indian,Baby Bread Basket,,₹270
Hitchki,4.0,₹400 for one,North Indian,Hyderabadi Vegetable Biryani [700 ml],Biryani,₹350
Hitchki,4.0,₹400 for one,North Indian,Hyderabadi Vegetable Biryani [700 ml],"Fresh vegetable and rice cooked together with fresh mint, curd, brown onion prepared ... read more",₹350
Hitchki,4.0,₹400 for one,North Indian,Hyderabadi Vegetable Biryani [700 ml],,₹350
Hitchki,4.0,₹400 for one,North Indian,Chicken Hyderabadi Dum Biryani [700 ml],"Marinated chicken and cooked together with saffron, curd, brown onion, fresh mint prepared ... read more",₹429
Hitchki,4.0,₹400 for one,North Indian,Chicken Hyderabadi Dum Biryani [700 ml],,₹429
Hitchki,4.0,₹400 for one,North Indian,Mutton Hyderabadi Dum Biryani [700 ml],"Marinated mutton and cooked together with saffron, curd, brown onion, fresh mint prepared ... read more",₹499
Hitchki,4.0,₹400 for one,North Indian,Mutton Hyderabadi Dum Biryani [700 ml],,₹499
Hitchki,4.0,₹400 for one,North Indian,Steamed Rice [750 ml],Rice,₹155
Hitchki,4.0,₹400 for one,North Indian,Steamed Rice [750 ml],,₹155
Hitchki,4.0,₹400 for one,North Indian,Jeera Rice [750 ml],,₹170
Hitchki,4.0,₹400 for one,North Indian,Peas Pulao [750 ml],,₹185
Hitchki,4.0,₹400 for one,North Indian,Vegetable Pulao [750 ml],,₹195
Hitchki,4.0,₹400 for one,North Indian,Veg Fried Rice [750 ml],Fried Rice,₹210
Hitchki,4.0,₹400 for one,North Indian,Veg Fried Rice [750 ml],,₹210
Hitchki,4.0,₹400 for one,North Indian,Veg Chilli Garlic Fried Rice [750 ml],,₹220
Hitchki,4.0,₹400 for one,North Indian,Egg Fried Rice [750 ml],,₹235
Hitchki,4.0,₹400 for one,North Indian,Egg Chilli Garlic Fried Rice [750 ml],,₹250
Hitchki,4.0,₹400 for one,North Indian,Chicken Fried Rice [750 ml],,₹259
Hitchki,4.0,₹400 for one,North Indian,Chicken Chilli Garlic Fried Rice [750 ml],,₹270
Hitchki,4.0,₹400 for one,North Indian,Veg Hakka Noodles [750 ml],Noodles,₹240
Hitchki,4.0,₹400 for one,North Indian,Veg Hakka Noodles [750 ml],,₹240
Hitchki,4.0,₹400 for one,North Indian,Veg Chilli Garlic Noodles [750 ml],,₹245
Hitchki,4.0,₹400 for one,North Indian,Veg Singapuri Noodles [750 ml],,₹250
Hitchki,4.0,₹400 for one,North Indian,Chinese Chopsuey [1 litre],Crispy noodles with exotic vegetable in sweet sour sauce.,₹335
Hitchki,4.0,₹400 for one,North Indian,Chinese Chopsuey [1 litre],,₹335
Hitchki,4.0,₹400 for one,North Indian,Egg Hakka Noodles [750 ml],,₹265
Hitchki,4.0,₹400 for one,North Indian,Egg Singapuri Noodles [750 ml],,₹275
Hitchki,4.0,₹400 for one,North Indian,Egg Chilli Garlic Noodles [750 ml],,₹270
Hitchki,4.0,₹400 for one,North Indian,Chicken Chilli Garlic Noodles [750 ml],,₹295
Hitchki,4.0,₹400 for one,North Indian,Chicken Singapuri Noodles [750 ml],,₹300
Hitchki,4.0,₹400 for one,North Indian,Chicken Hakka Noodles [750 ml],,₹290
Hitchki,4.0,₹400 for one,North Indian,American Chopsuey [1 litre],"Crispy noodles and served with zingy, tangy sauce of vegetable, chicken.",₹385
Hitchki,4.0,₹400 for one,North Indian,American Chopsuey [1 litre],,₹385
Hitchki,4.0,₹400 for one,North Indian,Spicy Crumbed Cheesy Vegetable Burger,Burgers,₹175
Hitchki,4.0,₹400 for one,North Indian,Spicy Crumbed Cheesy Vegetable Burger,"Brioche bun, onion, tomato, cucumber mix vegetable patty with Mexican spice, cheese slice. ... read more",₹175
Hitchki,4.0,₹400 for one,North Indian,Spicy Crumbed Cheesy Vegetable Burger,,₹175
Hitchki,4.0,₹400 for one,North Indian,Spicy Crumbed Cheesy Aloo Tikki Burger,"Crispy potato patty, lettuce, tomato, cucumber, onion. Served with fries.",₹175
Hitchki,4.0,₹400 for one,North Indian,Spicy Crumbed Cheesy Aloo Tikki Burger,,₹175
Hitchki,4.0,₹400 for one,North Indian,Man V/S Burger,"Brioche bun, grilled double chicken patty burger,  cheese, jalapeno mayo, tabasco mayo, ... read more",₹199
Hitchki,4.0,₹400 for one,North Indian,Man V/S Burger,,₹199
Hitchki,4.0,₹400 for one,North Indian,Grilled Veg Num Num Sandwich,Sandwiches,₹199
Hitchki,4.0,₹400 for one,North Indian,Grilled Veg Num Num Sandwich,Exotic vegetable with cheese. Served with fries.,₹199
Hitchki,4.0,₹400 for one,North Indian,Grilled Veg Num Num Sandwich,,₹199
Hitchki,4.0,₹400 for one,North Indian,Paneer Tikka Sandwich,"Onion, tomato, grill cottage cheese with salt, pepper, oregano dressing lemon mayo. Served ... read more",₹229
Hitchki,4.0,₹400 for one,North Indian,Paneer Tikka Sandwich,,₹229
Hitchki,4.0,₹400 for one,North Indian,Fully Loaded Cheese Sandwich,Three type cheese stuffed sandwich. Served with fries.,₹239
Hitchki,4.0,₹400 for one,North Indian,Fully Loaded Cheese Sandwich,,₹239
Hitchki,4.0,₹400 for one,North Indian,Peri Peri Chicken Sandwich,"Peri peri merinated chicken, onion and  tomato. Served with fries.",₹249
Hitchki,4.0,₹400 for one,North Indian,Peri Peri Chicken Sandwich,,₹249
Hitchki,4.0,₹400 for one,North Indian,Grilled Chicken Sandwich,"Toasted grilled chicken and lettuce, chilli mayo. Served with fries.",₹250
Hitchki,4.0,₹400 for one,North Indian,Grilled Chicken Sandwich,,₹250
Hitchki,4.0,₹400 for one,North Indian,Garlic Bread with Cheese [5 Pieces],,₹245
Hitchki,4.0,₹400 for one,North Indian,Mushroom Duplex with Onion Rings [8 Pieces],Crunchy stuff mushroom spinach and cottage cheese served with cocktail dip.,₹310
Hitchki,4.0,₹400 for one,North Indian,Mushroom Duplex with Onion Rings [8 Pieces],,₹310
Hitchki,4.0,₹400 for one,North Indian,Peri Peri Fries,,₹225
Hitchki,4.0,₹400 for one,North Indian,Thai Spring Roll [750 ml],Cabbage and other vegetable fillings a thinly wrapped.,₹275
Hitchki,4.0,₹400 for one,North Indian,Thai Spring Roll [750 ml],,₹275
Hitchki,4.0,₹400 for one,North Indian,Peri Peri Crispy Fry Corn [750 ml],Corn flour marinated with peri peri spice corn deep fried.,₹270
Hitchki,4.0,₹400 for one,North Indian,Peri Peri Crispy Fry Corn [750 ml],,₹270
Hitchki,4.0,₹400 for one,North Indian,French Fries [750 ml],Corn flour marinated potato slice deep fried.,₹270
Hitchki,4.0,₹400 for one,North Indian,French Fries [750 ml],,₹270
Hitchki,4.0,₹400 for one,North Indian,Tandoori Chaat [10 Pieces],"Pineapple, green apple, strawberry, babugosha, marinated with red marination.",₹320
Hitchki,4.0,₹400 for one,North Indian,Tandoori Chaat [10 Pieces],,₹320
Hitchki,4.0,₹400 for one,North Indian,Aloo Chana Chaat [500 ml],,₹159
Hitchki,4.0,₹400 for one,North Indian,Dahi Phuchka [8 Pieces],,₹139
Hitchki,4.0,₹400 for one,North Indian,Chicken Keema Kulche,,₹169
Hitchki,4.0,₹400 for one,North Indian,Fish Finger [8 Pieces],"Vodka marinated, panko fried and lime tartar.",₹355
Hitchki,4.0,₹400 for one,North Indian,Fish Finger [8 Pieces],,₹355
Hitchki,4.0,₹400 for one,North Indian,Taka Tak Paneer Tikka Kathi Roll,"Marinated paneer cooked in clay oven, wrapped in mughlai paratha, onion, julienne peppers, ... read more",₹165
Hitchki,4.0,₹400 for one,North Indian,Taka Tak Paneer Tikka Kathi Roll,,₹165
Hitchki,4.0,₹400 for one,North Indian,Paneer Cheese Roll,Crispy roll stuffed with cottage cheese and processed cheese.,₹280
Hitchki,4.0,₹400 for one,North Indian,Paneer Cheese Roll,,₹280
Hitchki,4.0,₹400 for one,North Indian,Murgh Tikka Kathi Roll,"Marinated chicken tikka cooked in clay oven, wrapped in mughlai paratha, onion, julienne ... read more",₹189
Hitchki,4.0,₹400 for one,North Indian,Murgh Tikka Kathi Roll,,₹189
Hitchki,4.0,₹400 for one,North Indian,Malai Chicken Tikka Wrap,"Marinated chicken tikka cooked in clay oven, wrapped in mughlai paratha, onion, julienne ... read more",₹189
Hitchki,4.0,₹400 for one,North Indian,Malai Chicken Tikka Wrap,,₹189
Hitchki,4.0,₹400 for one,North Indian,Exotic Vegetable Momos [8 Pieces],Momos,₹180
Hitchki,4.0,₹400 for one,North Indian,Exotic Vegetable Momos [8 Pieces],,₹180
Hitchki,4.0,₹400 for one,North Indian,Chicken Momos [8 Pieces],,₹210
Hitchki,4.0,₹400 for one,North Indian,Plain Curd [500 ml],,₹75
Hitchki,4.0,₹400 for one,North Indian,Pineapple Raita [500 ml],Balance of sweet and sour flavours with pieces of pineapple in yoghurt.,₹150
